Destination Neighborhood,Mode,Month of MONTH,Origin Neighborhood,Time Period,Trip Count
Marina,Classic Bicycle,August 2020,Marina,4pm-7pm,73
Marina,Classic Bicycle,September 2020,Marina,4pm-7pm,87
Marina,Classic Bicycle,October 2020,Marina,4pm-7pm,88
Marina,Classic Bicycle,April 2020,Marina,4pm-7pm,92
Marina,Classic Bicycle,March 2020,Marina,4pm-7pm,106
Marina,Classic Bicycle,July 2020,Marina,4pm-7pm,107
Marina,Classic Bicycle,June 2020,Marina,4pm-7pm,108
Marina,Classic Bicycle,May 2021,Marina,4pm-7pm,108
Marina,Classic Bicycle,October 2019,Marina,4pm-7pm,109
Marina,Classic Bicycle,May 2019,Marina,4pm-7pm,117
Marina,Classic Bicycle,July 2019,Marina,4pm-7pm,133
Marina,Classic Bicycle,May 2020,Marina,4pm-7pm,141
Marina,Classic Bicycle,September 2019,Marina,4pm-7pm,147
Marina,Classic Bicycle,April 2019,Marina,4pm-7pm,149
Marina,Classic Bicycle,June 2019,Marina,4pm-7pm,161
Marina,Classic Bicycle,March 2019,Marina,4pm-7pm,168
Marina,Classic Bicycle,August 2021,Marina,4pm-7pm,176
Marina,Classic Bicycle,August 2019,Marina,4pm-7pm,178
Marina,Classic Bicycle,August 2021,Nob Hill,4pm-7pm,27
Marina,Classic Bicycle,June 2020,North Beach,4pm-7pm,21
Marina,Classic Bicycle,August 2020,North Beach,4pm-7pm,21
Marina,Classic Bicycle,January 2020,North Beach,4pm-7pm,23
Marina,Classic Bicycle,September 2020,North Beach,4pm-7pm,27
Marina,Classic Bicycle,November 2019,North Beach,4pm-7pm,38
Marina,Classic Bicycle,May 2021,North Beach,4pm-7pm,49
Marina,Classic Bicycle,August 2021,North Beach,4pm-7pm,55
Marina,Classic Bicycle,May 2019,North Beach,4pm-7pm,57
Marina,Classic Bicycle,June 2019,North Beach,4pm-7pm,58
Marina,Classic Bicycle,July 2019,North Beach,4pm-7pm,67
Marina,Classic Bicycle,October 2019,North Beach,4pm-7pm,72
Marina,Classic Bicycle,April 2019,North Beach,4pm-7pm,89
Marina,Classic Bicycle,August 2019,North Beach,4pm-7pm,99
Marina,Classic Bicycle,March 2019,North Beach,4pm-7pm,105
Marina,Classic Bicycle,September 2019,North Beach,4pm-7pm,123
Marina,Classic Bicycle,July 2021,Russian Hill,4pm-7pm,21
Marina,Classic Bicycle,September 2020,Russian Hill,4pm-7pm,22
Marina,Classic Bicycle,August 2020,Russian Hill,4pm-7pm,26
Marina,Classic Bicycle,May 2020,Russian Hill,4pm-7pm,27
Marina,Classic Bicycle,October 2020,Russian Hill,4pm-7pm,27
Marina,Classic Bicycle,November 2019,Russian Hill,4pm-7pm,30
Marina,Classic Bicycle,July 2020,Russian Hill,4pm-7pm,36
Marina,Classic Bicycle,June 2020,Russian Hill,4pm-7pm,41
Marina,Classic Bicycle,October 2019,Russian Hill,4pm-7pm,50
Marina,Classic Bicycle,May 2021,Russian Hill,4pm-7pm,56
Marina,Classic Bicycle,August 2021,Russian Hill,4pm-7pm,70
Marina,Classic Bicycle,October 2020,South of Market,4pm-7pm,21
Marina,Classic Bicycle,August 2020,South of Market,4pm-7pm,23
Marina,Classic Bicycle,July 2020,South of Market,4pm-7pm,24
Marina,Classic Bicycle,June 2020,South of Market,4pm-7pm,27
Marina,Classic Bicycle,May 2020,South of Market,4pm-7pm,29
Marina,Classic Bicycle,July 2021,South of Market,4pm-7pm,31
Marina,Classic Bicycle,March 2020,South of Market,4pm-7pm,35
Marina,Classic Bicycle,December 2019,South of Market,4pm-7pm,36
Marina,Classic Bicycle,November 2019,South of Market,4pm-7pm,38
Marina,Classic Bicycle,February 2020,South of Market,4pm-7pm,39
Marina,Classic Bicycle,May 2021,South of Market,4pm-7pm,57
Marina,Classic Bicycle,July 2019,South of Market,4pm-7pm,64
Marina,Classic Bicycle,May 2019,South of Market,4pm-7pm,69
Marina,Classic Bicycle,August 2021,South of Market,4pm-7pm,76
Marina,Classic Bicycle,June 2019,South of Market,4pm-7pm,81
Marina,Classic Bicycle,August 2019,South of Market,4pm-7pm,86
Marina,Classic Bicycle,March 2019,South of Market,4pm-7pm,93
Marina,Classic Bicycle,October 2019,South of Market,4pm-7pm,109
Marina,Classic Bicycle,September 2019,South of Market,4pm-7pm,115
Marina,Classic Bicycle,April 2019,South of Market,4pm-7pm,127
Marina,Classic Bicycle,September 2019,Western Addition,4pm-7pm,21
Marina,Classic Bicycle,March 2019,Western Addition,4pm-7pm,32
Marina,Classic Bicycle,April 2019,Western Addition,4pm-7pm,32
Marina,Classic Bicycle,May 2021,Western Addition,4pm-7pm,37
Marina,Classic Bicycle,August 2021,Western Addition,4pm-7pm,51
Marina,E-Bike,September 2020,Downtown/Civic Center,4pm-7pm,22
Marina,E-Bike,August 2020,Downtown/Civic Center,4pm-7pm,23
Marina,E-Bike,March 2020,Downtown/Civic Center,4pm-7pm,26
Marina,E-Bike,February 2019,Downtown/Civic Center,4pm-7pm,27
Marina,E-Bike,January 2020,Downtown/Civic Center,4pm-7pm,27
Marina,E-Bike,May 2021,Downtown/Civic Center,4pm-7pm,43
Marina,E-Bike,June 2019,Downtown/Civic Center,4pm-7pm,44
Marina,E-Bike,January 2019,Downtown/Civic Center,4pm-7pm,46
Marina,E-Bike,November 2019,Downtown/Civic Center,4pm-7pm,52
Marina,E-Bike,October 2020,Downtown/Civic Center,4pm-7pm,59
Marina,E-Bike,September 2021,Downtown/Civic Center,4pm-7pm,59
Marina,E-Bike,November 2018,Downtown/Civic Center,4pm-7pm,61
Marina,E-Bike,August 2021,Downtown/Civic Center,4pm-7pm,62
Marina,E-Bike,December 2018,Downtown/Civic Center,4pm-7pm,63
Marina,E-Bike,June 2021,Downtown/Civic Center,4pm-7pm,67
Marina,E-Bike,July 2021,Downtown/Civic Center,4pm-7pm,82
Marina,E-Bike,April 2019,Downtown/Civic Center,4pm-7pm,86
Marina,E-Bike,March 2019,Downtown/Civic Center,4pm-7pm,87
Marina,E-Bike,October 2019,Downtown/Civic Center,4pm-7pm,93
Marina,E-Bike,July 2019,Downtown/Civic Center,4pm-7pm,102
Marina,E-Bike,May 2019,Downtown/Civic Center,4pm-7pm,103
Marina,E-Bike,September 2019,Downtown/Civic Center,4pm-7pm,112
Marina,E-Bike,August 2019,Downtown/Civic Center,4pm-7pm,139
Marina,E-Bike,February 2020,Downtown/Civic Center,4pm-7pm,155
Marina,E-Bike,August 2020,Financial District,4pm-7pm,23
Marina,E-Bike,November 2020,Financial District,4pm-7pm,23
Marina,E-Bike,February 2021,Financial District,4pm-7pm,26
Marina,E-Bike,June 2020,Financial District,4pm-7pm,30
Marina,E-Bike,October 2020,Financial District,4pm-7pm,55
Marina,E-Bike,March 2021,Financial District,4pm-7pm,56
Marina,E-Bike,April 2021,Financial District,4pm-7pm,56
Marina,E-Bike,September 2020,Financial District,4pm-7pm,72
Marina,E-Bike,May 2021,Financial District,4pm-7pm,106
Marina,E-Bike,December 2018,Financial District,4pm-7pm,140
Marina,E-Bike,February 2019,Financial District,4pm-7pm,142
Marina,E-Bike,November 2018,Financial District,4pm-7pm,160
Marina,E-Bike,June 2021,Financial District,4pm-7pm,168
Marina,E-Bike,December 2019,Financial District,4pm-7pm,197
Marina,E-Bike,September 2019,Financial District,4pm-7pm,198
Marina,E-Bike,January 2019,Financial District,4pm-7pm,201
Marina,E-Bike,August 2021,Financial District,4pm-7pm,214
Marina,E-Bike,November 2019,Financial District,4pm-7pm,218
Marina,E-Bike,April 2019,Financial District,4pm-7pm,222
Marina,E-Bike,March 2019,Financial District,4pm-7pm,225
Marina,E-Bike,September 2021,Financial District,4pm-7pm,226
Marina,E-Bike,May 2019,Financial District,4pm-7pm,228
Marina,E-Bike,July 2021,Financial District,4pm-7pm,233
Marina,E-Bike,June 2019,Financial District,4pm-7pm,235
Marina,E-Bike,July 2019,Financial District,4pm-7pm,256
Marina,E-Bike,March 2020,Financial District,4pm-7pm,284
Marina,E-Bike,October 2019,Financial District,4pm-7pm,309
Marina,E-Bike,August 2019,Financial District,4pm-7pm,312
Marina,E-Bike,January 2020,Financial District,4pm-7pm,588
Marina,E-Bike,February 2020,Financial District,4pm-7pm,913
Marina,E-Bike,April 2021,Inner Richmond,4pm-7pm,22
Marina,E-Bike,December 2018,Marina,4pm-7pm,128
Marina,E-Bike,December 2020,Marina,4pm-7pm,139
Marina,E-Bike,April 2020,Marina,4pm-7pm,154
Marina,E-Bike,February 2019,Marina,4pm-7pm,160
Marina,E-Bike,December 2019,Marina,4pm-7pm,186
Marina,E-Bike,July 2020,Marina,4pm-7pm,186
Marina,E-Bike,November 2020,Marina,4pm-7pm,186
Marina,E-Bike,January 2019,Marina,4pm-7pm,210
Marina,E-Bike,May 2020,Marina,4pm-7pm,213
Marina,E-Bike,August 2021,Marina,4pm-7pm,213
Marina,E-Bike,January 2021,Marina,4pm-7pm,226
Marina,E-Bike,April 2021,Marina,4pm-7pm,237
Marina,E-Bike,February 2021,Marina,4pm-7pm,248
Marina,E-Bike,March 2021,Marina,4pm-7pm,266
Marina,E-Bike,May 2019,Marina,4pm-7pm,273
Marina,E-Bike,November 2018,Marina,4pm-7pm,291
Marina,E-Bike,May 2021,Marina,4pm-7pm,298
Marina,E-Bike,September 2020,Marina,4pm-7pm,299
Marina,E-Bike,March 2019,Marina,4pm-7pm,311
Marina,E-Bike,August 2020,Marina,4pm-7pm,314
Marina,E-Bike,April 2019,Marina,4pm-7pm,319
Marina,E-Bike,June 2021,Marina,4pm-7pm,328
Marina,E-Bike,November 2019,Marina,4pm-7pm,329
Marina,E-Bike,September 2021,Marina,4pm-7pm,338
Marina,E-Bike,June 2020,Marina,4pm-7pm,342
Marina,E-Bike,March 2020,Marina,4pm-7pm,357
Marina,E-Bike,October 2020,Marina,4pm-7pm,361
Marina,E-Bike,July 2021,Marina,4pm-7pm,381
Marina,E-Bike,June 2019,Marina,4pm-7pm,385
Marina,E-Bike,October 2019,Marina,4pm-7pm,408
Marina,E-Bike,July 2019,Marina,4pm-7pm,446
Marina,E-Bike,January 2020,Marina,4pm-7pm,504
Marina,E-Bike,September 2019,Marina,4pm-7pm,571
Marina,E-Bike,August 2019,Marina,4pm-7pm,585
Marina,E-Bike,February 2020,Marina,4pm-7pm,"1,112"
Marina,E-Bike,February 2020,Mission,4pm-7pm,22
Marina,E-Bike,March 2021,Mission,4pm-7pm,23
Marina,E-Bike,August 2020,Nob Hill,4pm-7pm,22
Marina,E-Bike,October 2020,Nob Hill,4pm-7pm,22
Marina,E-Bike,April 2021,Nob Hill,4pm-7pm,24
Marina,E-Bike,October 2019,Nob Hill,4pm-7pm,25
Marina,E-Bike,September 2019,Nob Hill,4pm-7pm,26
Marina,E-Bike,July 2021,Nob Hill,4pm-7pm,27
Marina,E-Bike,July 2019,Nob Hill,4pm-7pm,28
Marina,E-Bike,August 2019,Nob Hill,4pm-7pm,56
Marina,E-Bike,June 2021,Nob Hill,4pm-7pm,59
Marina,E-Bike,September 2021,Nob Hill,4pm-7pm,62
Marina,E-Bike,February 2020,Nob Hill,4pm-7pm,75
Marina,E-Bike,March 2019,North Beach,4pm-7pm,21
Marina,E-Bike,November 2020,North Beach,4pm-7pm,21
Marina,E-Bike,November 2019,North Beach,4pm-7pm,24
Marina,E-Bike,March 2021,North Beach,4pm-7pm,25
Marina,E-Bike,April 2021,North Beach,4pm-7pm,47
Marina,E-Bike,July 2019,North Beach,4pm-7pm,48
Marina,E-Bike,September 2020,North Beach,4pm-7pm,49
Marina,E-Bike,October 2019,North Beach,4pm-7pm,56
Marina,E-Bike,October 2020,North Beach,4pm-7pm,56
Marina,E-Bike,September 2021,North Beach,4pm-7pm,79
Marina,E-Bike,September 2019,North Beach,4pm-7pm,90
Marina,E-Bike,August 2019,North Beach,4pm-7pm,91
Marina,E-Bike,August 2020,North Beach,4pm-7pm,91
Marina,E-Bike,March 2020,North Beach,4pm-7pm,92
Marina,E-Bike,May 2021,North Beach,4pm-7pm,96
Marina,E-Bike,August 2021,North Beach,4pm-7pm,110
Marina,E-Bike,July 2021,North Beach,4pm-7pm,138
Marina,E-Bike,January 2020,North Beach,4pm-7pm,142
Marina,E-Bike,June 2021,North Beach,4pm-7pm,151
Marina,E-Bike,February 2020,North Beach,4pm-7pm,248
Marina,E-Bike,July 2019,Pacific Heights,4pm-7pm,22
Marina,E-Bike,September 2019,Pacific Heights,4pm-7pm,22
Marina,E-Bike,October 2019,Pacific Heights,4pm-7pm,22
Marina,E-Bike,February 2020,Pacific Heights,4pm-7pm,43
Marina,E-Bike,August 2019,Pacific Heights,4pm-7pm,52
Marina,E-Bike,December 2019,Presidio,4pm-7pm,21
Marina,E-Bike,April 2021,Presidio,4pm-7pm,25
Marina,E-Bike,March 2020,Presidio,4pm-7pm,26
Marina,E-Bike,May 2021,Presidio,4pm-7pm,45
Marina,E-Bike,March 2019,Presidio,4pm-7pm,48
Marina,E-Bike,February 2019,Presidio,4pm-7pm,49
Marina,E-Bike,December 2018,Presidio,4pm-7pm,56
Marina,E-Bike,January 2019,Presidio,4pm-7pm,56
Marina,E-Bike,January 2020,Presidio,4pm-7pm,56
Marina,E-Bike,November 2018,Presidio,4pm-7pm,64
Marina,E-Bike,November 2019,Presidio,4pm-7pm,64
Marina,E-Bike,June 2021,Presidio,4pm-7pm,81
Marina,E-Bike,August 2021,Presidio,4pm-7pm,83
Marina,E-Bike,September 2021,Presidio,4pm-7pm,90
Marina,E-Bike,June 2019,Presidio,4pm-7pm,100
Marina,E-Bike,July 2021,Presidio,4pm-7pm,101
Marina,E-Bike,October 2019,Presidio,4pm-7pm,110
Marina,E-Bike,April 2019,Presidio,4pm-7pm,113
Marina,E-Bike,May 2019,Presidio,4pm-7pm,133
Marina,E-Bike,July 2019,Presidio,4pm-7pm,138
Marina,E-Bike,September 2019,Presidio,4pm-7pm,171
Marina,E-Bike,August 2019,Presidio,4pm-7pm,177
Marina,E-Bike,February 2020,Presidio,4pm-7pm,193
Marina,E-Bike,December 2019,Russian Hill,4pm-7pm,22
Marina,E-Bike,November 2020,Russian Hill,4pm-7pm,25
Marina,E-Bike,December 2020,Russian Hill,4pm-7pm,26
Marina,E-Bike,March 2019,Russian Hill,4pm-7pm,29
Marina,E-Bike,March 2020,Russian Hill,4pm-7pm,32
Marina,E-Bike,November 2019,Russian Hill,4pm-7pm,49
Marina,E-Bike,April 2019,Russian Hill,4pm-7pm,53
Marina,E-Bike,January 2021,Russian Hill,4pm-7pm,53
Marina,E-Bike,March 2021,Russian Hill,4pm-7pm,55
Marina,E-Bike,November 2018,Russian Hill,4pm-7pm,56
Marina,E-Bike,May 2019,Russian Hill,4pm-7pm,63
Marina,E-Bike,May 2021,Russian Hill,4pm-7pm,73
Marina,E-Bike,February 2021,Russian Hill,4pm-7pm,82
Marina,E-Bike,August 2020,Russian Hill,4pm-7pm,83
Marina,E-Bike,September 2020,Russian Hill,4pm-7pm,90
Marina,E-Bike,June 2020,Russian Hill,4pm-7pm,91
Marina,E-Bike,September 2019,Russian Hill,4pm-7pm,92
Marina,E-Bike,April 2021,Russian Hill,4pm-7pm,93
Marina,E-Bike,June 2019,Russian Hill,4pm-7pm,94
Marina,E-Bike,January 2020,Russian Hill,4pm-7pm,116
Marina,E-Bike,October 2019,Russian Hill,4pm-7pm,122
Marina,E-Bike,July 2019,Russian Hill,4pm-7pm,127
Marina,E-Bike,June 2021,Russian Hill,4pm-7pm,128
Marina,E-Bike,August 2021,Russian Hill,4pm-7pm,132
Marina,E-Bike,September 2021,Russian Hill,4pm-7pm,137
Marina,E-Bike,October 2020,Russian Hill,4pm-7pm,138
Marina,E-Bike,July 2021,Russian Hill,4pm-7pm,147
Marina,E-Bike,August 2019,Russian Hill,4pm-7pm,154
Marina,E-Bike,February 2020,Russian Hill,4pm-7pm,198
Marina,E-Bike,April 2020,South of Market,4pm-7pm,21
Marina,E-Bike,February 2021,South of Market,4pm-7pm,27
Marina,E-Bike,July 2020,South of Market,4pm-7pm,55
Marina,E-Bike,June 2020,South of Market,4pm-7pm,58
Marina,E-Bike,March 2021,South of Market,4pm-7pm,58
Marina,E-Bike,December 2018,South of Market,4pm-7pm,59
Marina,E-Bike,September 2020,South of Market,4pm-7pm,59
Marina,E-Bike,October 2020,South of Market,4pm-7pm,71
Marina,E-Bike,April 2021,South of Market,4pm-7pm,74
Marina,E-Bike,December 2019,South of Market,4pm-7pm,86
Marina,E-Bike,February 2019,South of Market,4pm-7pm,93
Marina,E-Bike,November 2019,South of Market,4pm-7pm,99
Marina,E-Bike,March 2020,South of Market,4pm-7pm,99
Marina,E-Bike,August 2020,South of Market,4pm-7pm,103
Marina,E-Bike,May 2021,South of Market,4pm-7pm,104
Marina,E-Bike,September 2021,South of Market,4pm-7pm,106
Marina,E-Bike,August 2021,South of Market,4pm-7pm,109
Marina,E-Bike,April 2019,South of Market,4pm-7pm,112
Marina,E-Bike,November 2018,South of Market,4pm-7pm,120
Marina,E-Bike,October 2019,South of Market,4pm-7pm,123
Marina,E-Bike,May 2019,South of Market,4pm-7pm,129
Marina,E-Bike,June 2019,South of Market,4pm-7pm,131
Marina,E-Bike,January 2019,South of Market,4pm-7pm,132
Marina,E-Bike,March 2019,South of Market,4pm-7pm,133
Marina,E-Bike,June 2021,South of Market,4pm-7pm,136
Marina,E-Bike,July 2019,South of Market,4pm-7pm,138
Marina,E-Bike,July 2021,South of Market,4pm-7pm,158
Marina,E-Bike,September 2019,South of Market,4pm-7pm,161
Marina,E-Bike,August 2019,South of Market,4pm-7pm,168
Marina,E-Bike,January 2020,South of Market,4pm-7pm,245
Marina,E-Bike,February 2020,South of Market,4pm-7pm,478
Marina,E-Bike,August 2019,Western Addition,4pm-7pm,25
Marina,E-Bike,October 2019,Western Addition,4pm-7pm,25
Marina,E-Bike,June 2019,Western Addition,4pm-7pm,26
Marina,E-Bike,September 2020,Western Addition,4pm-7pm,31
Marina,E-Bike,June 2020,Western Addition,4pm-7pm,49
Marina,E-Bike,April 2021,Western Addition,4pm-7pm,50
Marina,E-Bike,September 2019,Western Addition,4pm-7pm,54
Marina,E-Bike,August 2020,Western Addition,4pm-7pm,54
Marina,E-Bike,May 2021,Western Addition,4pm-7pm,75
Marina,E-Bike,August 2021,Western Addition,4pm-7pm,78
Marina,E-Bike,October 2020,Western Addition,4pm-7pm,86
Marina,E-Bike,February 2020,Western Addition,4pm-7pm,92
Marina,E-Bike,July 2021,Western Addition,4pm-7pm,92
Marina,E-Bike,June 2021,Western Addition,4pm-7pm,100
Marina,E-Bike,September 2021,Western Addition,4pm-7pm,102
Marina,E-Moped,September 2021,Financial District,4pm-7pm,22
Marina,E-Moped,June 2021,Marina,4pm-7pm,26
Marina,E-Moped,January 2021,Marina,4pm-7pm,29
Marina,E-Moped,April 2021,Marina,4pm-7pm,49
Marina,E-Moped,November 2020,Marina,4pm-7pm,53
Marina,E-Moped,May 2021,Marina,4pm-7pm,53
Marina,E-Moped,December 2020,Marina,4pm-7pm,54
Marina,E-Moped,February 2021,Marina,4pm-7pm,54
Marina,E-Moped,September 2021,Marina,4pm-7pm,55
Marina,E-Moped,March 2021,Marina,4pm-7pm,56
Marina,E-Moped,July 2021,Marina,4pm-7pm,75
Marina,E-Moped,August 2021,Marina,4pm-7pm,96
Marina,E-Moped,August 2021,Nob Hill,4pm-7pm,21
Marina,E-Moped,May 2021,North Beach,4pm-7pm,22
Marina,E-Moped,September 2021,North Beach,4pm-7pm,23
